scode,name,IndustryName,IndustryCode,Listed date,Listed year,year,DYNA,MUNI,liva,rev_entropy,diff_freq1,diff_freq2,cost_freq1,cost_freq2,org_size,esg_rating,esg_score,digi_freq1,digi_freq2,cost_sticky,DYNA_cal,MUNI_cal,liva_cal,rev_entropy_cal,diff_freq1_cal,cost_freq1_cal,org_size_cal,esg_score_cal,digi_freq1_cal,cost_sticky_cal
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2015,0.0038,0.1556,0.4399848201912872,0.462483742771798,0.0014418811002661,0.0025316455696202,0.0052868973676427,0.0092827004219409,10.3009964336774,B,73.16453358208956,0.0004870778900391,0.0008029218300755,-0.102069203,0.65,0.16785714285714276,0.95,0.5023085944515819,0.05,0.09094407753291331,0.05,0.5525665720034643,0.5019026957607772,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2016,0.0035,0.1588,-1.028281476,0.4290640040277463,0.0025543177201945,0.0044525508288182,0.0068320305287129,0.011909232337321,12.920376552817,B,73.16453358208956,0.000464317425658,0.0008137763667142,-0.102069203,0.56,0.28214285714285736,0.05,0.46320892185527607,0.06314291985433051,0.6371500746031517,0.3013426633716277,0.5525665720034643,0.4730533889846083,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2017,0.0033,0.1619,-0.529466899,0.3956442652836947,0.00236431740297,0.0041752674047663,0.0066944717477353,0.0118221054606868,13.6776996705929,B,73.16453358208956,0.0004994638746885,0.0008865867771374,-0.102069203,0.501,0.39285714285714274,0.15330668531560054,0.4230372948767725,0.05,0.5954088217385154,0.5052659292164824,0.5525665720034643,0.5120309540432953,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2018,0.0031,0.1649,-0.404875832,0.3622245265396431,0.0030506829369756,0.005392377139589,0.0063787006864036,0.0112749703827771,13.9103605359602,B,73.16453358208956,0.0005509264577569,0.0009768541763991,-0.102069203,0.39999999999999997,0.501,0.254741200559924,0.382865667898269,0.2204923718038686,0.49949476256585484,0.537526158789573,0.5525665720034643,0.5541128997227249,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2019,0.0029,0.1678,-0.35212939,0.3288047877955915,0.0029491689663162,0.0052459999250571,0.0060036653957152,0.0106793569902949,14.0076343859902,B,73.16453358208956,0.0006065993545636,0.0010716262824599,-0.102069203,0.3,0.6165178571428576,0.2976841651236099,0.3426940409197656,0.18831209988219139,0.3591572839289826,0.551013930910046,0.5525665720034643,0.5996377000640164,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2020,0.0027,0.1706,-0.36448936,0.2953850490515398,0.0032630522088353,0.0057413578512064,0.006069733479372,0.0106797285903561,13.7957066443037,B,73.16453358208956,0.0006718879128593,0.0011766863951586,-0.102069203,0.20000000000000012,0.7290178571428573,0.28762142470752233,0.3025224139412619,0.2878141490120871,0.3838798327369795,0.5216285093913909,0.5525665720034643,0.6530254120651066,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2021,0.0026,0.1734,0.063920091705704,0.2619653103074882,0.0042403891687115,0.0074221987792932,0.0066942184338542,0.01171727827594,13.6804500776442,B,73.16453358208956,0.0007341701564408,0.0012785299859603,-0.102069203,0.15000000000000002,0.841517857142857,0.7081828569935443,0.26235078696275843,0.559729558130258,0.5953319554077003,0.5056472944398701,0.5525665720034643,0.7039548026032013,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2022,0.0024,0.1761,-0.003960408,0.2285455715634366,0.0037263343054205,0.0066556428276147,0.0063185668657131,0.0112856552294336,13.5233303857316,B,73.16453358208956,0.0007977542744373,0.0013817664806862,-0.102069203,0.05,0.95,0.6238389387309713,0.22217915998425491,0.4346761400042204,0.476992803454177,0.467856875123505,0.5525665720034643,0.7559487609330187,0.48788288066919716
711,*ST 京蓝,土木工程建筑业,E48,1997/4/11,1997.0,2023,0.0023,0.1788,-0.325246658,0.195125832819385,0.002872263434051,0.0050995823964021,0.0053374344128822,0.0094763893350465,11.7871077467309,B,73.16453358208956,0.0009104458996465,0.0015375441719548,-0.102069203,0.05,0.95,0.31957046046180665,0.18200753300575145,0.16393278613355416,0.10985494187757482,0.05,0.5525665720034643,0.848098874040966,0.48788288066919716
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2014,0.0041,0.1523,-0.217160533,0.64328102226444,0.0023111706581812,0.0039482719157702,0.005995645620499,0.0102426184481575,14.1115338005269,B,71.36,0.0003147829630329,0.0005833732619685,0.0159234428115581,0.7400000000000002,0.05,0.40756764965043724,0.6507204844106472,0.05,0.3561562995922549,0.5654203888253992,0.3947807933194151,0.2758565803048767,0.499662556504897
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2015,0.0038,0.1556,0.3694748114744361,0.346001319445353,0.0026033192320208,0.0044728831459278,0.0063998264453845,0.0109958377337392,14.1115338005269,B,70.05,0.0006597195128006,0.0011823937752689,-0.097591509,0.65,0.16785714285714276,0.95,0.36336483849986956,0.07867656477926777,0.5060007593567708,0.5654203888253992,0.2717118997912314,0.6430750768944996,0.4883299066973761
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2016,0.0035,0.1588,-0.239669203,0.356259765714983,0.0025388145688897,0.0043844856661045,0.0064772320411418,0.011186059584036,14.1285388665273,CCC,66.26,0.0005091009654062,0.0009262753439226,0.0185576600163743,0.56,0.28214285714285736,0.3892424511813974,0.37569582887889963,0.05822836847395684,0.5294889476256784,0.5677782728305689,0.05,0.5199113887962685,0.4999255409014255
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2017,0.0033,0.1619,-0.800532805,0.309741174258262,0.0026840862788215,0.0046446558477895,0.0070497687805193,0.0121992165640739,14.1191435372539,CCC,67.67,0.0006373373461981,0.0012165587158546,0.0643266336607927,0.501,0.39285714285714274,0.05,0.31977894940007917,0.104279991691588,0.7032212287843944,0.5664755377152491,0.05,0.6247727480373867,0.5406419984712879
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2018,0.0031,0.1649,-0.290356317,0.389913674458601,0.0042588142244395,0.0073172006480949,0.0059319198126121,0.0101918151884179,14.2581497098029,CCC,68.89,0.0008080229226361,0.0015054291540769,-0.118815336,0.39999999999999997,0.501,0.34797606698931277,0.4161489359115765,0.5633028144652054,0.33231022583602343,0.5857498193243541,0.16273486430062645,0.7643456324061961,0.48621104750633587
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2019,0.0029,0.1678,-0.07099084,0.302643729635688,0.0033269961977186,0.0057533416965869,0.0065539323594156,0.0113336505601938,14.4212703000794,CCC,69.96,0.0005103367731994,0.0009221820245442,0.0593654646840763,0.3,0.6165178571428576,0.5405512596151104,0.3112475871395236,0.30808460968518425,0.5527631243602491,0.6083677515757037,0.2632567849686841,0.520921932638472,0.5361635946548713
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2020,0.0027,0.1706,-0.10321673,0.266340010124672,0.0046303324730529,0.0080045490333304,0.0074641971560143,0.012903508004549,14.4939955136125,B,70.53,0.000609375464463,0.0011012229842247,-0.105971008,0.20000000000000012,0.7290178571428573,0.5005094531481159,0.2676093202668261,0.6353530679354842,0.8289766294420535,0.6184516652610845,0.3168058455114822,0.6019077786147063,0.4874933479338476
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2021,0.0026,0.1734,0.5335770014667683,0.262595052375024,0.0039240565816062,0.0067477473837326,0.0076836317496122,0.01321265505677,14.7028979130357,B,72.47,0.0009106085900743,0.0016447778303885,-0.076255345,0.15000000000000002,0.841517857142857,0.95,0.263107757674692,0.49735477006172396,0.8955625267110197,0.6474175996614521,0.4990605427974943,0.8482319091382549,0.49045998093860227
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2022,0.0024,0.1761,-0.289681175,0.271940007719512,0.0049645731913047,0.0085669134159527,0.0073986600472357,0.0127671962072694,14.7966241121532,B,72.6,0.0010691177695704,0.0019569140059131,0.0687132692478674,0.05,0.95,0.348525726793503,0.2743407018668833,0.7001739174092607,0.809089850785661,0.6604134625272176,0.5092150170648456,0.95,0.5446017760250424
928,中钢国际,土木工程建筑业,E48,1999/3/12,1999.0,2023,0.0023,0.1788,-0.120000457,0.234524586166619,0.0049018576567858,0.0084109450581185,0.0065848989123345,0.0112988231896614,14.9140635238248,BB,76.14,0.0010330917319864,0.0018865664490627,0.0498366267428941,0.05,0.95,0.48666951022091953,0.22936613251499682,0.688011203530533,0.5621597089079446,0.6766973458329614,0.7810580204778155,0.948388734102523,0.5275619960392863
1267,汇绿生态,土木工程建筑业,E48,2021/11/17,2021.0,2021,0.0026,0.1734,0.0975269545136318,0.385239140401162,0.0029926466396853,0.0052650052650052,0.0064128142278971,0.011282154139297,12.3959943720813,B,71.44,0.00011369593916,0.0001842299189388,-0.238511293,0.15000000000000002,0.841517857142857,0.749940570947073,0.41052999197272916,0.20209466933988546,0.5099418113939913,0.15652712242074557,0.4022964509394567,0.05,0.4742613233298334
1267,汇绿生态,土木工程建筑业,E48,2021/11/17,2021.0,2022,0.0024,0.1761,0.0872800040018248,0.455411454075085,0.0032189726800011,0.0056182472989195,0.0066305334690621,0.0115726290516206,12.4630944943206,B,71.44,0.0001462264438338,0.0002350291338197,-0.238511293,0.05,0.95,0.7372083730381667,0.49487942482486713,0.2738407893370598,0.576007196928666,0.17505776830638853,0.4022964509394567,0.05357465890218351,0.4742613233298334
1267,汇绿生态,土木工程建筑业,E48,2021/11/17,2021.0,2023,0.0023,0.1788,-0.262649962,0.469161238526108,0.0028941054245924,0.0050743808821616,0.0059860983995844,0.0104957279784881,12.4256068907325,BB,75.12,0.0001274873309464,0.0002113010864397,-0.436711629,0.05,0.95,0.37053290638625064,0.5077899809407582,0.17085677098378987,0.3525837480366803,0.16470503743184478,0.7027303754266212,0.05,0.4544741942884565
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2014,0.0041,0.1523,-0.217160533,0.124221760225658,0.0022035532295827,0.0036983530771453,0.0043726759399531,0.0073389193874602,14.5006464966704,B,72.49,0.0003147829630329,0.0005833732619685,0.0772438067438714,0.7400000000000002,0.05,0.40756764965043724,0.09677850182432393,0.05,0.05,0.6193738755348057,0.5007679180887366,0.2758565803048767,0.5523022175656317
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2015,0.0038,0.1556,-0.436885866,0.249000506148761,0.0022744768703198,0.0038413805330654,0.0044089859332353,0.0074463684179422,14.5006464966704,BB,77.68,9.95255946654281e-05,0.000189465706707,0.275690434451512,0.65,0.16785714285714276,0.22868056587778973,0.24676666524048912,0.05,0.05,0.6193738755348057,0.899317406143345,0.05,0.7314382516438603
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2016,0.0035,0.1588,-0.074412451,0.289858486297956,0.0020839344682761,0.0035497788214734,0.0047128979513321,0.0080279613347168,14.4460176638767,BB,75.53,0.0001094837234197,0.000206509642853,0.251922943605409,0.56,0.28214285714285736,0.5362997871044259,0.2958793034396942,0.05,0.05,0.6117991650889706,0.7342150170648463,0.05,0.7099835456640038
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2017,0.0033,0.1619,-0.491890598,0.385151523472571,0.0030875299760191,0.0052452003870244,0.0054556354916067,0.0092682181595966,14.4339386821469,BBB,83.33,0.000229791596698,0.0004244112653985,-0.246509401,0.501,0.39285714285714274,0.18389903810931874,0.41042467353803647,0.23217300776191735,0.15408555636163163,0.6101243207914676,0.95,0.16377521850808763,0.47346284034904335
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2018,0.0031,0.1649,-0.92070629,0.360469079105465,0.0037305060024683,0.006376450282865,0.0051890497026814,0.0088694985137597,14.4099545987682,A,86.52,0.000131573176615,0.0002433336712967,-0.110473343,0.39999999999999997,0.501,0.05,0.3807555622494412,0.4359985820730415,0.0543296710167456,0.606798742015357,0.95,0.05,0.48704386189648535
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2019,0.0029,0.1678,-0.566163616,0.828340571579197,0.00370831259333,0.0063452857507878,0.0049278247884519,0.0084319904607784,14.6039444318777,A,87.12,0.0005082343742364,0.0009395948900493,0.0495529511058212,0.3,0.6165178571428576,0.12343043664399135,0.8026311632983443,0.42896319633942875,0.05,0.633696933686218,0.95,0.5192027605005352,0.5273059245243563
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2020,0.0027,0.1706,-0.457077729,1.07451989503485,0.0036928160151599,0.0062755460137896,0.0057335827603799,0.0097436109161471,14.5894471545521,BBB,84.74,0.0007839228077985,0.0014308299697052,-0.548609224,0.20000000000000012,0.7290178571428573,0.21224157161759294,0.95,0.42405072866497895,0.2580928854373495,0.6316867739888823,0.95,0.7446385041783742,0.44330301165390873
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2021,0.0026,0.1734,-0.093195697,1.02666536011809,0.0051642753657054,0.0087691453059281,0.0063092956956582,0.0107134354416316,14.6060733943048,BB,76.38,0.0014935613503661,0.002716583895751,-0.525978757,0.15000000000000002,0.841517857142857,0.5129609405697315,0.95,0.7389030843824528,0.47352354959508,0.6339921308030272,0.7994880546075078,0.95,0.44556230131926844
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2022,0.0024,0.1761,0.2020792437005028,1.07380391937786,0.0075087282988186,0.012752822678905,0.0065761155483284,0.0111688733652831,14.5971775397902,BB,75.0,0.0016513429653741,0.0030100102357696,-1.780340235,0.05,0.95,0.8798504828006144,0.95,0.95,0.5594944583483277,0.6327586517285092,0.6935153583617745,0.95,0.3203343984275283
2051,中工国际,土木工程建筑业,E48,2006/6/19,2006.0,2023,0.0023,0.1788,-0.128676215,1.36795847048534,0.0074901235413669,0.0126022976140162,0.0065310223561919,0.0109885887731971,14.631810640733,BBB,80.11,0.0013028461095046,0.0023229191908219,-0.173029562,0.05,0.95,0.4796062325052944,0.95,0.95,0.5458112436377395,0.6375607992038869,0.95,0.95,0.48079862537128776
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2014,0.0067,0.1389,-0.217039679,0.3256839156138233,0.0056846858812591,0.0101019637462236,0.0078098020985522,0.0138783987915408,13.4438143059718,B,71.0212962962963,0.0003147829630329,0.0005833732619685,-0.22372086,0.95,0.05,0.4076660416716352,0.3389426497406261,0.8398287043060662,0.933848039287505,0.44589738731529394,0.3629610299234517,0.2758565803048767,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2015,0.0061,0.1425,-0.000285998,0.3256839156138233,0.0059000076956622,0.0104242204496012,0.0073365313085191,0.012962291515591,13.4438143059718,B,71.0212962962963,0.0003893414178118,0.0006983514397595,-0.22372086,0.95,0.05,0.6284045229274167,0.3389426497406261,0.8815870603580929,0.7902373182573827,0.44589738731529394,0.3629610299234517,0.3741796630537175,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2016,0.0056,0.146,-0.416368791,0.3256839156138233,0.0071580703950113,0.0126112185686654,0.0079924466987242,0.0140812379110251,13.6833884376808,B,71.0212962962963,0.0004405890096554,0.0007883888152054,-0.22372086,0.95,0.05,0.24538432808938093,0.3389426497406261,0.95,0.95,0.5060547207992601,0.3629610299234517,0.44176182028135214,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2017,0.0052,0.1494,-0.258549867,0.3256839156138233,0.0072662489741177,0.0129619710765935,0.0082470924995496,0.0147116586323871,13.6384208840395,B,71.0212962962963,0.0005006853804159,0.0008878936928442,-0.22372086,0.95,0.05,0.3738709558852623,0.3389426497406261,0.95,0.95,0.49964074075254256,0.3629610299234517,0.5130298028107433,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2018,0.0048,0.1527,-0.337250645,0.3256839156138233,0.0068700017015484,0.0122659780503551,0.007380466224264,0.0131773819921771,13.7377684800485,B,71.0212962962963,0.0005562937871297,0.0009825967995435,-0.22372086,0.95,0.0642857142857147,0.3097975398852122,0.3389426497406261,0.95,0.803569062073817,0.5135949345271117,0.3629610299234517,0.5585018683605714,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2019,0.0045,0.1559,0.1635466523659459,0.3256839156138233,0.0069230461403017,0.0122795187564326,0.0068830285325543,0.0122085388792277,13.8361886444558,B,71.0212962962963,0.0006119310354427,0.0010773307645008,-0.22372086,0.8600000000000001,0.17857142857142927,0.8319723771877016,0.3389426497406261,0.95,0.6526250632502394,0.5272416520074599,0.3629610299234517,0.6039975182417423,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2020,0.0042,0.159,0.0729892158022569,0.3256839156138233,0.0069678930418659,0.0123495226234952,0.0068703035034644,0.0121765601217656,14.0002331173474,B,71.0212962962963,0.0006655274755814,0.0011698812241353,-0.22372086,0.77,0.2892857142857147,0.7194515639834623,0.3389426497406261,0.95,0.6487637419069086,0.5499876877334299,0.3629610299234517,0.6478243599595359,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2021,0.004,0.162,-0.077536344,0.3256839156138233,0.0073965301571762,0.0130359767397278,0.0065626076394554,0.0115662342641702,13.8783839930627,B,71.0212962962963,0.0007280147368736,0.0012719441678719,-0.22372086,0.7100000000000001,0.39642857142857196,0.5324182397234352,0.3389426497406261,0.95,0.555395577593982,0.5330923636465927,0.3629610299234517,0.698921397429646,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2022,0.0038,0.1649,-0.183204772,0.3256839156138233,0.0061204192487185,0.0107649868801722,0.0066368296228291,0.0116732826481868,13.7244137414829,B,71.0212962962963,0.0007915009124502,0.0013750758718596,-0.22372086,0.65,0.501,0.4352123776371324,0.3389426497406261,0.9243324929842291,0.5779177208850086,0.5117431966710924,0.3629610299234517,0.7508352663557024,0.4757379111714849
2051,*ST 宝鹰,建筑装饰和其他建筑业,E50,2005/5/31,2005.0,2023,0.0036,0.1678,0.0997126402750198,0.3256839156138233,0.0047584415584415,0.008454864316042,0.0061090909090909,0.0108547166328226,13.7597466183167,B,71.0212962962963,0.0008491000717552,0.001471908928318,-0.22372086,0.59,0.6165178571428576,0.7526563626988341,0.3389426497406261,0.6601978557986485,0.3986073066294761,0.5166423734894056,0.3629610299234517,0.7979352086542104,0.4757379111714849
